Date,Close,High,Low,Open,Volume
2011-12-05,5039.14990234375,5055.39990234375,5002.5498046875,5036.5,0
2011-12-07,5062.60009765625,5099.25,5032.25,5050.10009765625,0
2011-12-08,4943.64990234375,5049.0498046875,4921.4501953125,5037.39990234375,0
2011-12-09,4866.7001953125,4918.35009765625,4841.75,4870.75,0
2011-12-12,4764.60009765625,4910.25,4755.5498046875,4906.85009765625,0
2011-12-13,4800.60009765625,4824.7001953125,4728.5,4733.60009765625,0
2011-12-14,4763.25,4839.5498046875,4750.39990234375,4788.7001953125,0
2011-12-15,4746.35009765625,4768.64990234375,4673.85009765625,4712.7998046875,0
2011-12-16,4651.60009765625,4818.85009765625,4628.2001953125,4752.5,0
2011-12-19,4613.10009765625,4623.14990234375,4555.89990234375,4623.14990234375,0
2011-12-20,4544.2001953125,4637.25,4531.14990234375,4635.7998046875,0
2011-12-21,4693.14990234375,4707.35009765625,4601.9501953125,4636.4501953125,0
2011-12-22,4733.85009765625,4740.60009765625,4632.9501953125,4636.89990234375,0
2011-12-23,4714.0,4763.4501953125,4693.2001953125,4763.2001953125,0
2011-12-27,4750.5,4800.5,4723.64990234375,4780.2001953125,0
2011-12-28,4705.7998046875,4756.2001953125,4685.64990234375,4756.2001953125,0
2011-12-29,4646.25,4701.7998046875,4639.0498046875,4681.14990234375,0
2011-12-30,4624.2998046875,4690.4501953125,4608.89990234375,4659.9501953125,0
2012-01-03,4765.2998046875,4773.10009765625,4675.7998046875,4675.7998046875,0
2012-01-04,4749.64990234375,4782.85009765625,4728.85009765625,4774.9501953125,0
2012-01-05,4749.9501953125,4779.7998046875,4730.14990234375,4749.0,0
2012-01-06,4754.10009765625,4794.89990234375,4686.85009765625,4724.14990234375,0
2012-01-09,4742.7998046875,4758.7001953125,4695.4501953125,4747.5498046875,0
2012-01-10,4849.5498046875,4855.89990234375,4768.25,4771.85009765625,0
2012-01-11,4860.9501953125,4877.2001953125,4841.60009765625,4863.14990234375,0
2012-01-12,4831.25,4869.2001953125,4803.89990234375,4840.9501953125,0
2012-01-13,4866.0,4898.85009765625,4834.2001953125,4861.9501953125,0
2012-01-16,4873.89990234375,4880.7998046875,4827.0498046875,4844.0,0
2012-01-17,4967.2998046875,4975.5498046875,4904.0,4904.5,0
2012-01-18,4955.7998046875,4980.64990234375,4931.0498046875,4977.75,0
2012-01-19,5018.39990234375,5023.7998046875,4991.39990234375,4995.0,0
2012-01-20,5048.60009765625,5064.14990234375,5004.2998046875,5044.85009765625,0
2012-01-23,5046.25,5059.5498046875,5021.35009765625,5025.35009765625,0
2012-01-24,5127.35009765625,5141.0498046875,5049.7998046875,5064.7998046875,0
2012-01-25,5158.2998046875,5174.14990234375,5130.25,5151.5,0
2012-01-27,5204.7001953125,5217.0,5162.39990234375,5216.75,0
2012-01-30,5087.2998046875,5166.14990234375,5076.7001953125,5163.5498046875,0
2012-01-31,5199.25,5215.39990234375,5120.14990234375,5125.25,0
2012-02-01,5235.7001953125,5244.60009765625,5159.0,5198.14990234375,0
2012-02-02,5269.89990234375,5289.9501953125,5225.75,5272.10009765625,0
2012-02-03,5325.85009765625,5334.85009765625,5255.5498046875,5276.10009765625,0
2012-02-06,5361.64990234375,5390.0498046875,5327.25,5379.4501953125,0
2012-02-07,5335.14990234375,5413.35009765625,5322.9501953125,5412.9501953125,0
2012-02-08,5368.14990234375,5396.89990234375,5325.2001953125,5343.7998046875,0
2012-02-09,5412.35009765625,5423.39990234375,5338.89990234375,5343.0498046875,0
2012-02-10,5381.60009765625,5427.75,5341.0498046875,5399.7998046875,0
2012-02-13,5390.2001953125,5421.0498046875,5351.39990234375,5382.10009765625,0
2012-02-14,5416.0498046875,5428.0498046875,5377.9501953125,5380.7998046875,0
2012-02-15,5531.9501953125,5542.10009765625,5460.60009765625,5460.60009765625,0
2012-02-16,5521.9501953125,5531.39990234375,5483.75,5513.75,0
2012-02-17,5564.2998046875,5606.7001953125,5545.2001953125,5574.2001953125,0
2012-02-21,5607.14990234375,5621.5,5561.75,5561.89990234375,0
2012-02-22,5505.35009765625,5629.9501953125,5491.35009765625,5609.75,0
2012-02-23,5483.2998046875,5537.39990234375,5460.7998046875,5490.0498046875,0
2012-02-24,5429.2998046875,5521.39990234375,5405.89990234375,5479.14990234375,0
2012-02-27,5281.2001953125,5449.7998046875,5268.14990234375,5448.10009765625,0
2012-02-28,5375.5,5391.10009765625,5306.4501953125,5310.5,0
2012-02-29,5385.2001953125,5458.7998046875,5352.25,5424.9501953125,0
2012-03-01,5339.75,5372.4501953125,5297.5,5366.0,0
2012-03-02,5359.35009765625,5392.5498046875,5315.0498046875,5369.4501953125,0
2012-03-05,5280.35009765625,5344.5,5265.7001953125,5342.5498046875,0
2012-03-06,5222.39990234375,5382.0498046875,5206.39990234375,5266.0,0
2012-03-07,5220.4501953125,5243.85009765625,5171.4501953125,5207.0498046875,0
2012-03-09,5333.5498046875,5342.2998046875,5291.60009765625,5294.10009765625,0
2012-03-12,5359.5498046875,5421.89990234375,5327.2998046875,5420.10009765625,0
2012-03-13,5429.5,5438.64990234375,5390.7998046875,5391.0498046875,0
2012-03-14,5463.89990234375,5499.39990234375,5437.7998046875,5490.5498046875,0
2012-03-15,5380.5,5462.5,5362.2998046875,5462.5,0
2012-03-16,5317.89990234375,5445.64990234375,5305.0,5380.35009765625,0
2012-03-19,5257.0498046875,5340.7001953125,5238.5498046875,5337.35009765625,0
2012-03-20,5274.85009765625,5297.35009765625,5233.25,5257.14990234375,0
2012-03-21,5364.9501953125,5372.35009765625,5256.0,5267.2001953125,0
2012-03-22,5228.4501953125,5385.9501953125,5205.64990234375,5361.10009765625,0
2012-03-23,5278.2001953125,5312.0,5220.0,5255.64990234375,0
2012-03-26,5184.25,5274.9501953125,5174.89990234375,5274.35009765625,0
2012-03-27,5243.14990234375,5277.9501953125,5184.64990234375,5242.9501953125,0
2012-03-28,5194.75,5236.5498046875,5169.60009765625,5231.7001953125,0
2012-03-29,5178.85009765625,5194.2998046875,5135.9501953125,5145.9501953125,0
2012-03-30,5295.5498046875,5307.10009765625,5203.64990234375,5206.60009765625,0
2012-04-02,5317.89990234375,5331.5498046875,5278.7998046875,5296.35009765625,0
2012-04-03,5358.5,5378.75,5344.4501953125,5353.2001953125,0
2012-04-04,5322.89990234375,5338.39990234375,5305.2998046875,5328.64990234375,0
2012-04-09,5234.39990234375,5287.89990234375,5228.0,5282.5,0
2012-04-10,5243.60009765625,5255.7998046875,5211.85009765625,5254.10009765625,0
2012-04-11,5226.85009765625,5263.64990234375,5190.7998046875,5209.4501953125,0
2012-04-12,5276.85009765625,5290.60009765625,5246.75,5246.75,0
2012-04-13,5207.4501953125,5306.75,5185.39990234375,5255.7001953125,0
2012-04-16,5226.2001953125,5233.5,5183.5,5190.60009765625,0
2012-04-17,5289.7001953125,5298.2001953125,5208.35009765625,5266.60009765625,0
2012-04-18,5300.0,5342.0,5293.4501953125,5320.7001953125,0
2012-04-19,5332.39990234375,5342.4501953125,5291.2998046875,5320.60009765625,0
2012-04-20,5290.85009765625,5336.14990234375,5245.4501953125,5313.9501953125,0
2012-04-23,5200.60009765625,5310.5498046875,5187.14990234375,5277.39990234375,0
2012-04-24,5222.64990234375,5232.35009765625,5180.35009765625,5215.89990234375,0
2012-04-25,5202.0,5236.10009765625,5160.64990234375,5222.2001953125,0
2012-04-26,5189.0,5215.60009765625,5179.0498046875,5214.75,0
2012-04-27,5190.60009765625,5223.0498046875,5154.2998046875,5189.0,0
2012-04-30,5248.14990234375,5262.14990234375,5201.4501953125,5201.4501953125,0
2012-05-02,5239.14990234375,5279.60009765625,5226.4501953125,5254.2998046875,0
2012-05-03,5188.39990234375,5217.2998046875,5180.64990234375,5211.2001953125,0
2012-05-04,5086.85009765625,5177.2001953125,5070.60009765625,5166.64990234375,0
2012-05-07,5114.14990234375,5124.75,4988.0,5017.7998046875,0
2012-05-08,4999.9501953125,5119.9501953125,4983.60009765625,5114.7001953125,0
2012-05-09,4974.7998046875,5016.25,4956.4501953125,4967.89990234375,0
2012-05-10,4965.7001953125,5039.2998046875,4950.2998046875,4984.14990234375,0
2012-05-11,4928.89990234375,4976.25,4906.14990234375,4938.85009765625,0
2012-05-14,4907.7998046875,4957.2001953125,4874.5,4934.35009765625,0
2012-05-15,4942.7998046875,4955.2001953125,4868.5498046875,4869.85009765625,0
2012-05-16,4858.25,4882.25,4837.0498046875,4875.2998046875,0
2012-05-17,4870.2001953125,4922.25,4850.2001953125,4878.60009765625,0
2012-05-18,4891.4501953125,4908.5,4788.9501953125,4796.39990234375,0
2012-05-22,4860.5,4956.35009765625,4849.89990234375,4954.7001953125,0
2012-05-23,4835.64990234375,4853.75,4803.9501953125,4843.0,0
2012-05-24,4921.39990234375,4931.89990234375,4830.14990234375,4863.39990234375,0
2012-05-25,4920.39990234375,4935.7998046875,4889.35009765625,4905.9501953125,0
2012-05-28,4985.64990234375,4994.9501953125,4931.2998046875,4931.7001953125,0
2012-05-29,4990.10009765625,5020.14990234375,4982.14990234375,5005.35009765625,0
2012-05-30,4950.75,4982.25,4944.89990234375,4964.25,0
2012-05-31,4924.25,4924.25,4894.4501953125,4896.10009765625,0
2012-06-01,4841.60009765625,4925.0,4831.75,4910.85009765625,0
2012-06-04,4848.14990234375,4858.2998046875,4770.35009765625,4797.2998046875,0
2012-06-05,4863.2998046875,4898.9501953125,4847.7001953125,4869.4501953125,0
2012-06-06,4997.10009765625,5010.4501953125,4886.14990234375,4886.64990234375,0
2012-06-07,5049.64990234375,5059.64990234375,5007.75,5035.35009765625,0
2012-06-08,5068.35009765625,5084.4501953125,4994.7998046875,5044.25,0
2012-06-11,5054.10009765625,5124.4501953125,5040.7001953125,5096.7001953125,0
2012-06-12,5115.89990234375,5128.89990234375,5015.14990234375,5015.5,0
2012-06-13,5121.4501953125,5144.89990234375,5095.4501953125,5117.5498046875,0
2012-06-14,5054.75,5130.0,5047.60009765625,5105.10009765625,0
2012-06-15,5139.0498046875,5146.2001953125,5069.14990234375,5069.5498046875,0
2012-06-18,5064.25,5190.2001953125,5041.7001953125,5174.0,0
2012-06-19,5103.85009765625,5113.60009765625,5048.10009765625,5050.7998046875,0
2012-06-20,5120.5498046875,5141.7001953125,5100.7001953125,5114.5498046875,0
2012-06-21,5165.0,5170.39990234375,5093.4501953125,5097.35009765625,0
2012-06-22,5146.0498046875,5159.7998046875,5094.0,5101.75,0
2012-06-25,5114.64990234375,5194.60009765625,5105.64990234375,5158.5,0
2012-06-26,5120.7998046875,5134.5498046875,5095.5,5107.4501953125,0
2012-06-27,5141.89990234375,5160.10009765625,5129.25,5149.4501953125,0
2012-06-28,5149.14990234375,5159.0498046875,5125.2998046875,5148.9501953125,0
2012-06-29,5278.89990234375,5286.25,5189.0,5191.25,0
2012-07-02,5278.60009765625,5302.14990234375,5263.35009765625,5283.85009765625,0
2012-07-03,5287.9501953125,5317.0,5265.9501953125,5298.85009765625,0
2012-07-04,5302.5498046875,5317.64990234375,5273.2998046875,5310.39990234375,0
2012-07-05,5327.2998046875,5333.64990234375,5288.85009765625,5297.0498046875,0
2012-07-06,5316.9501953125,5327.2001953125,5287.75,5324.7001953125,0
2012-07-09,5275.14990234375,5300.60009765625,5257.75,5283.7001953125,0
2012-07-10,5345.35009765625,5348.5498046875,5284.5498046875,5286.60009765625,0
2012-07-11,5306.2998046875,5336.4501953125,5300.25,5315.25,0
2012-07-12,5235.25,5261.75,5217.7001953125,5240.0,0
2012-07-13,5227.25,5267.14990234375,5216.85009765625,5242.75,0
2012-07-16,5197.25,5246.85009765625,5190.4501953125,5232.35009765625,0
2012-07-17,5192.85009765625,5236.7001953125,5181.7001953125,5228.0498046875,0
2012-07-18,5216.2998046875,5222.85009765625,5169.0498046875,5199.10009765625,0
2012-07-19,5242.7001953125,5257.75,5233.14990234375,5249.85009765625,0
2012-07-20,5205.10009765625,5238.7001953125,5197.5,5233.5498046875,0
2012-07-23,5117.9501953125,5164.2001953125,5108.10009765625,5163.25,0
2012-07-24,5128.2001953125,5144.0,5103.25,5128.7998046875,0
2012-07-25,5109.60009765625,5121.60009765625,5076.60009765625,5118.39990234375,0
2012-07-26,5043.0,5126.2998046875,5032.39990234375,5126.2998046875,0
2012-07-27,5099.85009765625,5149.9501953125,5077.5,5124.2998046875,0
2012-07-30,5199.7998046875,5206.60009765625,5129.75,5129.75,0
2012-07-31,5229.0,5234.5498046875,5154.0498046875,5214.85009765625,0
2012-08-01,5240.5,5246.35009765625,5212.64990234375,5220.7001953125,0
2012-08-02,5227.75,5236.89990234375,5209.9501953125,5233.10009765625,0
2012-08-03,5215.7001953125,5220.2001953125,5164.64990234375,5195.60009765625,0
2012-08-06,5282.5498046875,5293.2001953125,5260.85009765625,5260.85009765625,0
2012-08-07,5336.7001953125,5350.10009765625,5281.64990234375,5295.39990234375,0
2012-08-08,5338.0,5377.60009765625,5331.0498046875,5345.25,0
2012-08-09,5322.9501953125,5368.2001953125,5312.10009765625,5348.2998046875,0
2012-08-10,5320.39990234375,5330.10009765625,5294.10009765625,5308.2001953125,0
2012-08-13,5347.89990234375,5352.4501953125,5309.0498046875,5316.35009765625,0
2012-08-14,5380.35009765625,5387.0498046875,5328.7998046875,5343.25,0
2012-08-16,5362.9501953125,5390.64990234375,5356.64990234375,5385.9501953125,0
2012-08-17,5366.2998046875,5399.9501953125,5341.7001953125,5368.60009765625,0
2012-08-21,5421.0,5425.14990234375,5368.7001953125,5368.7001953125,0
2012-08-22,5412.85009765625,5433.35009765625,5394.7998046875,5395.75,0
2012-08-23,5415.35009765625,5448.60009765625,5393.85009765625,5426.14990234375,0
2012-08-24,5386.7001953125,5399.64990234375,5371.0,5392.60009765625,0
2012-08-27,5350.25,5399.14990234375,5346.64990234375,5387.85009765625,0
2012-08-29,5287.7998046875,5345.5,5282.7001953125,5343.85009765625,0
2012-08-30,5315.0498046875,5342.7998046875,5255.0498046875,5268.60009765625,0
2012-08-31,5258.5,5303.25,5238.89990234375,5298.2001953125,0
2012-09-03,5253.75,5295.7998046875,5243.14990234375,5276.5,0
2012-09-04,5274.0,5278.35009765625,5233.2001953125,5249.14990234375,0
2012-09-05,5225.7001953125,5259.5,5215.7001953125,5243.89990234375,0
2012-09-06,5238.39990234375,5260.60009765625,5217.64990234375,5217.64990234375,0
2012-09-07,5342.10009765625,5347.14990234375,5309.2001953125,5309.4501953125,0
2012-09-10,5363.4501953125,5375.4501953125,5349.10009765625,5361.89990234375,0
2012-09-11,5390.0,5393.35009765625,5332.10009765625,5336.10009765625,0
2012-09-12,5431.0,5435.5498046875,5393.9501953125,5404.4501953125,0
2012-09-13,5435.35009765625,5447.4501953125,5421.85009765625,5435.2001953125,0
2012-09-14,5577.64990234375,5586.64990234375,5526.9501953125,5528.35009765625,0
2012-09-17,5610.0,5652.2001953125,5585.14990234375,5631.75,0
2012-09-18,5600.0498046875,5620.5498046875,5586.4501953125,5602.39990234375,0
2012-09-20,5554.25,5581.35009765625,5534.89990234375,5536.9501953125,0
2012-09-21,5691.14990234375,5720.0,5575.4501953125,5577.0,0
2012-09-24,5669.60009765625,5709.85009765625,5662.75,5691.9501953125,0
2012-09-25,5673.89990234375,5702.7001953125,5652.4501953125,5674.89990234375,0
2012-09-26,5663.4501953125,5672.7998046875,5638.64990234375,5653.39990234375,0
2012-09-27,5649.5,5693.7001953125,5639.7001953125,5673.75,0
2012-09-28,5703.2998046875,5735.14990234375,5683.4501953125,5684.7998046875,0
2012-10-01,5718.7998046875,5722.9501953125,5694.0,5704.75,0
2012-10-03,5731.25,5743.25,5715.7998046875,5727.7001953125,0
2012-10-04,5787.60009765625,5807.25,5751.35009765625,5751.5498046875,0
2012-10-05,5746.9501953125,5815.35009765625,4888.2001953125,5815.0,0
2012-10-08,5676.0,5751.85009765625,5666.2001953125,5751.85009765625,0
2012-10-09,5704.60009765625,5728.64990234375,5677.89990234375,5708.14990234375,0
2012-10-10,5652.14990234375,5686.5,5647.0498046875,5671.14990234375,0
2012-10-11,5708.0498046875,5721.10009765625,5636.9501953125,5663.5,0
2012-10-12,5676.0498046875,5725.0,5659.35009765625,5681.7001953125,0
2012-10-15,5687.25,5693.7001953125,5651.0498046875,5674.25,0
2012-10-16,5648.0,5714.0,5635.60009765625,5705.60009765625,0
2012-10-17,5660.25,5684.35009765625,5633.89990234375,5681.10009765625,0
2012-10-18,5718.7001953125,5722.5,5650.5498046875,5675.2998046875,0
2012-10-19,5684.25,5711.7001953125,5660.0,5703.2998046875,0
2012-10-22,5717.14990234375,5721.5498046875,5658.0498046875,5667.60009765625,0
2012-10-23,5691.39990234375,5720.7998046875,5681.4501953125,5715.64990234375,0
2012-10-25,5705.2998046875,5718.75,5685.7001953125,5688.7998046875,0
2012-10-29,5665.60009765625,5698.2998046875,5645.10009765625,5665.2001953125,0
2012-10-30,5597.89990234375,5689.89990234375,5589.89990234375,5656.35009765625,0
2012-10-31,5619.7001953125,5624.39990234375,5583.0498046875,5596.75,0
2012-11-01,5645.0498046875,5649.75,5601.9501953125,5609.85009765625,0
2012-11-02,5697.7001953125,5711.2998046875,5682.5498046875,5696.35009765625,0
2012-11-05,5704.2001953125,5709.2001953125,5679.5,5693.0498046875,0
2012-11-06,5724.39990234375,5730.7998046875,5693.64990234375,5694.10009765625,0
2012-11-07,5760.10009765625,5777.2998046875,5711.39990234375,5718.60009765625,0
2012-11-08,5738.75,5744.5,5693.9501953125,5709.0,0
2012-11-09,5686.25,5751.7001953125,5677.75,5731.10009765625,0
2012-11-12,5683.7001953125,5718.89990234375,5665.75,5688.4501953125,0
2012-11-15,5631.0,5651.64990234375,5603.5498046875,5650.35009765625,0
2012-11-16,5574.0498046875,5650.14990234375,5559.7998046875,5624.7998046875,0
2012-11-19,5571.39990234375,5592.75,5549.25,5577.2998046875,0
2012-11-20,5571.5498046875,5613.7001953125,5548.35009765625,5604.7998046875,0
2012-11-21,5614.7998046875,5620.2001953125,5561.39990234375,5582.5,0
2012-11-22,5627.75,5643.35009765625,5608.0,5628.60009765625,0
2012-11-23,5626.60009765625,5637.75,5593.5498046875,5635.4501953125,0
2012-11-26,5635.89990234375,5649.2001953125,5623.4501953125,5648.64990234375,0
2012-11-27,5727.4501953125,5733.2001953125,5658.0,5658.5,0
2012-11-29,5825.0,5833.5,5736.10009765625,5736.7001953125,0
2012-11-30,5879.85009765625,5885.25,5827.85009765625,5836.0,0
2012-12-03,5870.9501953125,5899.14990234375,5854.60009765625,5878.25,0
2012-12-04,5889.25,5894.9501953125,5859.0,5866.7998046875,0
2012-12-05,5900.5,5917.7998046875,5891.35009765625,5906.60009765625,0
2012-12-06,5930.89990234375,5942.5498046875,5838.89990234375,5926.2998046875,0
2012-12-07,5907.39990234375,5949.85009765625,5888.64990234375,5934.0,0
2012-12-10,5908.89990234375,5919.9501953125,5888.10009765625,5916.0498046875,0
2012-12-11,5898.7998046875,5965.14990234375,5865.4501953125,5923.7998046875,0
2012-12-12,5888.0,5924.60009765625,5874.25,5917.7998046875,0
2012-12-13,5851.5,5907.4501953125,5841.35009765625,5900.35009765625,0
2012-12-14,5879.60009765625,5886.10009765625,5839.14990234375,5846.89990234375,0
2012-12-17,5857.89990234375,5886.0498046875,5850.14990234375,5860.5,0
2012-12-18,5896.7998046875,5905.7998046875,5823.14990234375,5873.60009765625,0
2012-12-19,5929.60009765625,5939.39990234375,5910.7998046875,5917.2998046875,0
2012-12-20,5916.39990234375,5937.60009765625,5881.4501953125,5934.4501953125,0
2012-12-21,5847.7001953125,5888.0,5841.64990234375,5888.0,0
2012-12-24,5855.75,5871.89990234375,5844.7001953125,5869.0,0
2012-12-26,5905.60009765625,5917.2998046875,5859.5498046875,5864.9501953125,0
2012-12-27,5870.10009765625,5930.7998046875,5864.7001953125,5930.2001953125,0
2012-12-28,5908.35009765625,5915.75,5879.5,5887.14990234375,0
2012-12-31,5905.10009765625,5919.0,5897.14990234375,5901.2001953125,0
2013-01-02,5993.25,6006.0498046875,5982.0,5982.60009765625,0
2013-01-03,6009.5,6017.0,5986.5498046875,6015.7998046875,0
2013-01-04,6016.14990234375,6020.75,5981.5498046875,6011.9501953125,0
2013-01-07,5988.39990234375,6042.14990234375,5977.14990234375,6042.14990234375,0
2013-01-08,6001.7001953125,6007.0498046875,5964.39990234375,5983.4501953125,0
2013-01-09,5971.5,6020.10009765625,5958.4501953125,6006.2001953125,0
2013-01-10,5968.64990234375,6005.14990234375,5947.2998046875,5998.7998046875,0
2013-01-11,5951.2998046875,6018.85009765625,5940.60009765625,6012.39990234375,0
2013-01-14,6024.0498046875,6036.89990234375,5962.14990234375,5967.2001953125,0
2013-01-15,6056.60009765625,6068.5,6018.60009765625,6037.85009765625,0
2013-01-16,6001.85009765625,6055.9501953125,5992.0498046875,6049.0,0
2013-01-17,6039.2001953125,6053.2001953125,5988.10009765625,6001.25,0
2013-01-18,6064.39990234375,6083.39990234375,6048.2998046875,6059.85009765625,0
2013-01-21,6082.2998046875,6094.35009765625,6065.10009765625,6085.75,130900
2013-01-22,6048.5,6101.2998046875,6040.5,6080.14990234375,129000
2013-01-23,6054.2998046875,6069.7998046875,6021.14990234375,6052.85009765625,137000
2013-01-24,6019.35009765625,6065.2998046875,6007.85009765625,6046.2001953125,185200
2013-01-25,6074.64990234375,6080.5498046875,6014.4501953125,6024.5,147600
2013-01-28,6074.7998046875,6088.39990234375,6061.39990234375,6082.10009765625,113100
2013-01-29,6049.89990234375,6111.7998046875,6042.4501953125,6064.7001953125,157600
2013-01-30,6055.75,6071.9501953125,6044.14990234375,6065.0,124200
2013-01-31,6034.75,6058.0498046875,6025.14990234375,6045.64990234375,168500
2013-02-01,5998.89990234375,6052.9501953125,5983.2001953125,6040.9501953125,159300
2013-02-04,5987.25,6038.5,5981.25,6025.2001953125,141700
2013-02-05,5956.89990234375,5970.35009765625,5946.89990234375,5948.2001953125,136200
2013-02-06,5959.2001953125,5990.89990234375,5953.14990234375,5988.0498046875,157800
2013-02-07,5938.7998046875,5978.5,5927.60009765625,5936.4501953125,157600
2013-02-08,5903.5,5953.7001953125,5883.64990234375,5929.10009765625,192600
2013-02-11,5897.85009765625,5924.14990234375,5879.10009765625,5920.0498046875,122000
2013-02-12,5922.5,5927.64990234375,5886.4501953125,5894.35009765625,142800
2013-02-13,5932.9501953125,5969.5,5922.9501953125,5943.14990234375,142600
2013-02-14,5896.9501953125,5940.2001953125,5884.5498046875,5933.2001953125,143800
2013-02-15,5887.39990234375,5899.9501953125,5853.89990234375,5869.9501953125,125100
2013-02-18,5898.2001953125,5911.0,5878.4501953125,5888.64990234375,114300
2013-02-19,5939.7001953125,5947.5498046875,5883.14990234375,5900.2001953125,101000
2013-02-20,5943.0498046875,5971.0,5937.5498046875,5966.2998046875,135400
2013-02-21,5852.25,5921.14990234375,5844.39990234375,5909.64990234375,159400
2013-02-22,5850.2998046875,5873.7998046875,5835.7998046875,5837.9501953125,157000
2013-02-25,5854.75,5878.39990234375,5825.0,5870.5498046875,125100
2013-02-26,5761.35009765625,5838.85009765625,5748.60009765625,5838.2998046875,157400
2013-02-27,5796.89990234375,5818.2001953125,5749.7001953125,5784.89990234375,175200
2013-02-28,5693.0498046875,5849.89990234375,5671.89990234375,5834.35009765625,334900
2013-03-01,5719.7001953125,5739.4501953125,5679.89990234375,5702.4501953125,174500
2013-03-04,5698.5,5712.0,5663.60009765625,5704.7001953125,144900
2013-03-05,5784.25,5790.10009765625,5722.39990234375,5722.4501953125,154400
2013-03-06,5818.60009765625,5828.7001953125,5795.0498046875,5816.39990234375,156900
2013-03-07,5863.2998046875,5878.0,5801.2998046875,5801.2998046875,134700
2013-03-08,5945.7001953125,5952.85009765625,5883.0,5883.64990234375,150800
2013-03-11,5942.35009765625,5971.2001953125,5930.35009765625,5946.10009765625,125400
2013-03-12,5914.10009765625,5952.0,5893.64990234375,5944.60009765625,115900
2013-03-13,5851.2001953125,5893.85009765625,5842.25,5884.7998046875,116700
2013-03-14,5908.9501953125,5920.14990234375,5791.75,5845.9501953125,149000
2013-03-15,5872.60009765625,5945.64990234375,5861.0,5914.89990234375,152200
2013-03-18,5835.25,5850.2001953125,5814.35009765625,5816.75,102700
2013-03-19,5745.9501953125,5863.60009765625,5724.2998046875,5859.5,182300
2013-03-20,5694.39990234375,5745.2998046875,5682.2998046875,5740.5498046875,187600
2013-03-21,5658.75,5757.75,5647.9501953125,5705.89990234375,179200
2013-03-22,5651.35009765625,5691.4501953125,5631.7998046875,5659.7998046875,165300
2013-03-25,5633.85009765625,5718.39990234375,5624.39990234375,5707.2998046875,150400
2013-03-26,5641.60009765625,5655.2998046875,5612.0498046875,5613.75,126500
2013-03-28,5682.5498046875,5692.9501953125,5604.85009765625,5647.75,209700
2013-04-01,5704.39990234375,5720.9501953125,5675.89990234375,5697.35009765625,97800
2013-04-02,5748.10009765625,5754.60009765625,5687.14990234375,5701.7001953125,106400
2013-04-03,5672.89990234375,5744.9501953125,5650.10009765625,5740.2001953125,140700
2013-04-04,5574.75,5644.4501953125,5565.64990234375,5640.64990234375,134600
2013-04-05,5553.25,5577.2998046875,5534.7001953125,5568.10009765625,137500
2013-04-08,5542.9501953125,5569.2001953125,5537.0498046875,5550.5,97000
2013-04-09,5495.10009765625,5603.0498046875,5487.0,5568.75,138200
2013-04-10,5558.7001953125,5569.25,5477.2001953125,5536.25,128600
2013-04-11,5594.0,5610.64990234375,5542.85009765625,5601.64990234375,146800
2013-04-12,5528.5498046875,5544.5,5494.89990234375,5520.7001953125,127300
2013-04-15,5568.39990234375,5592.85009765625,5500.2998046875,5508.5,142900
2013-04-16,5688.9501953125,5699.25,5555.85009765625,5562.4501953125,142700
2013-04-17,5688.7001953125,5732.14990234375,5669.0,5708.64990234375,154600
2013-04-18,5783.10009765625,5794.35009765625,5681.85009765625,5682.7001953125,149900
2013-04-22,5834.39990234375,5844.85009765625,5789.7998046875,5789.85009765625,135100
2013-04-23,5836.89990234375,5844.2998046875,5791.5498046875,5843.10009765625,132200
2013-04-25,5916.2998046875,5924.60009765625,5853.2998046875,5856.10009765625,199600
2013-04-26,5871.4501953125,5907.0498046875,5860.5,5899.75,141300
2013-04-29,5904.10009765625,5918.64990234375,5868.7998046875,5877.60009765625,118900
2013-04-30,5930.2001953125,5962.2998046875,5867.7998046875,5932.60009765625,153200
2013-05-02,5999.35009765625,6019.4501953125,5910.9501953125,5911.39990234375,162400
2013-05-03,5944.0,6000.2998046875,5930.14990234375,5993.5,145800
2013-05-06,5971.0498046875,5976.5,5928.4501953125,5944.89990234375,110200
2013-05-07,6043.5498046875,6050.5,5982.9501953125,5983.4501953125,136400
2013-05-08,6069.2998046875,6083.5498046875,6024.9501953125,6064.14990234375,122300
2013-05-09,6050.14990234375,6084.7001953125,6040.4501953125,6078.35009765625,110000
2013-05-10,6094.75,6105.2998046875,6045.60009765625,6046.25,111400
2013-05-13,5980.4501953125,6104.9501953125,5972.89990234375,6098.2001953125,107900
2013-05-14,5995.39990234375,6026.2001953125,5970.0498046875,5989.7001953125,119300
2013-05-15,6146.75,6157.10009765625,6018.85009765625,6018.85009765625,153900
2013-05-16,6169.89990234375,6187.2998046875,6128.25,6128.25,158600
2013-05-17,6187.2998046875,6199.9501953125,6146.14990234375,6172.9501953125,147300
2013-05-20,6156.89990234375,6229.4501953125,6146.0498046875,6198.0,122300
2013-05-21,6114.10009765625,6180.25,6102.35009765625,6152.35009765625,130600
2013-05-22,6094.5,6147.60009765625,6074.4501953125,6127.0498046875,133800
2013-05-23,5967.0498046875,6081.4501953125,5955.7001953125,6050.39990234375,198900
2013-05-24,5983.5498046875,6015.2998046875,5936.7998046875,6010.7001953125,161600
2013-05-27,6083.14990234375,6099.89990234375,5975.5498046875,5989.39990234375,115100
